feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UMGS1279.s__UMGS1279.sp900761625	Age	Age	0.0587634561544616	0.164769335097753	74	14	0.722433583547525	0.943978376890557
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Cryptobacteroides.s__Cryptobacteroides.sp002320605	Group	D	-0.0980675262336939	0.275038140056661	74	6	0.722493960824805	0.943978376890557
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__RUG100.s__RUG100.sp900315555	Age	Age	0.0507528562702466	0.142353064670814	74	10	0.722517602434114	0.943978376890557
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__Mogibacterium.s__Mogibacterium.diversum	Age	Age	0.0534805956400108	0.150390814717441	74	72	0.723201467756504	0.944208641824231
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Bittarella.s__Bittarella.massiliensis_A	Group	D	-0.13637264327698	0.383343954630746	74	68	0.723101487309525	0.944208641824231
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.83.s__CAG.83.sp900547745	Group	C	-0.200114642921704	0.562879910960268	74	62	0.723269727094974	0.944208641824231
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.245.s__CAG.245.sp900758165	Group	D	0.197506327203084	0.555428105226733	74	34	0.723214755341431	0.944208641824231
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UMGS1279.s__UMGS1279.sp900761625	Group	C	-0.149546433228163	0.420627894322887	74	14	0.723260649371	0.944208641824231
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.stercoravium	Age	Age	-0.0723051916614578	0.203597947302868	74	21	0.723554696596158	0.944323562922858
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__UBA1381.f__UMGS1253.g__Aphodoplasma.s__Aphodoplasma.sp900550065	Group	D	-0.184891864301715	0.520441685674285	74	26	0.723463419711016	0.944323562922858
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__UBA4285.s__UBA4285.sp902781505	Age	Age	-0.0410428039459624	0.115567492464516	74	6	0.723551496962943	0.944323562922858
d__Bacteria.p__Firmicutes.c__Bacilli.o__Erysipelotrichales.f__Coprobacillaceae.g__Faecalibacillus.s__Faecalibacillus.faecis	Age	Age	0.0776206894101163	0.218894916820015	74	72	0.723953461865184	0.944501228816495
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900541055	Group	D	0.163002200038353	0.459620824591156	74	20	0.723921818761381	0.944501228816495
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900759045	Age	Age	-0.107715443284538	0.303600943661514	74	24	0.723811489890616	0.944501228816495
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Peptostreptococcales.f__Anaerovoracaceae.g__CAG.238.s__CAG.238.sp002439735	Group	C	0.188066383849385	0.530231801140173	74	34	0.723890364406193	0.944501228816495
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Frisingicoccus.s__Frisingicoccus.sp016298055	Age	Age	-0.0558344993629951	0.157556319094555	74	46	0.724120924964548	0.944582133406752
d__Bacteria.p__Myxococcota.c__Polyangia.o__JAAYKL01.f__JAAYKL01.g__JAFGVO01.s__JAFGVO01.sp016937935	Group	C	-0.119396281339407	0.336950816568973	74	8	0.724146803420901	0.944582133406752
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__F0428.s__F0428.sp003043955	Age	Age	0.0515610189516425	0.146635057603607	74	58	0.726173398853157	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Mediterraneibacter.s__Mediterraneibacter.faecipullorum	Age	Age	0.0800496324454905	0.2278720435947	74	43	0.726424440916008	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Blautia_A.s__Blautia_A.sp900120195	Group	D	-0.0729915388375715	0.20722725660148	74	74	0.725724458947938	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.sp015057035	Group	C	-0.125019408159642	0.355489448805839	74	14	0.726132858750893	0.944586496000297
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.aerofaciens_G	Group	D	-0.181815063106173	0.516490156215466	74	52	0.725880539810766	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Ventrimonas.s__Ventrimonas.sp900555625	Age	Age	-0.0263805668619006	0.0745659180950725	74	74	0.72456075737565	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.sp015057085	Group	C	0.137553356465046	0.389790825535591	74	18	0.725231198976823	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__1XD8.76.s__1XD8.76.sp910578085	Group	C	0.158363282558311	0.450939067094134	74	40	0.726503968713625	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Egerieenecus.s__Egerieenecus.sp900553315	Group	C	-0.149483374261251	0.424327649966364	74	66	0.725684541389399	0.944586496000297
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900541645	Group	C	0.276739753465749	0.785146188118013	74	17	0.725545546328495	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.massiliensis	Group	D	0.109600424017475	0.311866136026082	74	73	0.726318267779393	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.95.s__CAG.95.sp017622575	Group	D	-0.143854913108202	0.409072609091439	74	43	0.726148837646569	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.fragilis_A	Age	Age	-0.0739798620359467	0.209161914259148	74	71	0.724629343629769	0.944586496000297
d__Bacteria.p__Actinobacteriota.c__Actinomycetia.o__Actinomycetales.f__Actinomycetaceae.g__Actinomyces.s__Actinomyces.oris_E	Age	Age	-0.0714490566610619	0.20304184814283	74	49	0.725975464174317	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900770395	Age	Age	-0.0531850684475685	0.150369020933903	74	67	0.724629075450349	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Scatomorpha.s__Scatomorpha.merdavium	Age	Age	-0.108402515855693	0.306612984444877	74	45	0.72473998392856	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__UBA932.g__Coprenecus.s__Coprenecus.sp900544175	Group	C	-0.125679990327494	0.355496678261655	74	8	0.724751057075352	0.944586496000297
d__Bacteria.p__Desulfobacterota_I.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio.s__Desulfovibrio.piger	Age	Age	0.11303327958513	0.321673306921757	74	31	0.726350120131173	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.170.s__CAG.170.sp900555665	Age	Age	0.0862213101924669	0.244295447007536	74	39	0.725195008683482	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__CAG.382.g__UMGS1307.s__UMGS1307.sp900550505	Group	C	0.138293179705384	0.393916092654781	74	12	0.726588265002097	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Faecaligallichristensenella.s__Faecaligallichristensenella.faecipullorum	Age	Age	-0.108986192711462	0.310660967781992	74	44	0.726776735330642	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Butyricicoccaceae.g__Pseudobutyricicoccus.s__Pseudobutyricicoccus.lothianensis	Age	Age	-0.10456647982763	0.297937791036333	74	36	0.726666833404736	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.83.s__CAG.83.sp900551355	Age	Age	0.0782767597973993	0.222421879735985	74	46	0.725948605128139	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900544825	Group	D	-0.27240970170531	0.771993139517363	74	49	0.725249666423154	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__TANB77.f__CAG.508.g__CAG.269.s__CAG.269.sp900762425	Age	Age	0.0673682680275286	0.191505806065789	74	18	0.726058645067245	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.fusca	Group	C	-0.193206579091336	0.545737774542791	74	16	0.72438190689217	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp900318625	Age	Age	-0.0309447250901264	0.0875531188596105	74	4	0.72482126389827	0.944586496000297
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.porci	Age	Age	-0.0363844781205737	0.103067448076612	74	4	0.725137145753263	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Merdivicinus.s__Merdivicinus.excrementipullorum	Group	C	0.14102213135706	0.400647197959294	74	11	0.725906349483349	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Merdivicinus.s__Merdivicinus.excrementipullorum	Group	D	-0.127296863396221	0.361427537544963	74	11	0.725742126465479	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Clostridium_E.s__Clostridium_E.sporosphaeroides	Age	Age	-0.0617185827315899	0.174632332147537	74	14	0.724835667635605	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium.avium	Age	Age	-0.0520271060243825	0.148291371569237	74	12	0.726759238206063	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Ruminococcus_E.s__Ruminococcus_E.sp017473775	Age	Age	0.0574745244561076	0.163661779924033	74	19	0.726509112336432	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnobacterium.s__Lachnobacterium.bovis_A	Group	D	0.0879499509852035	0.250414492689801	74	5	0.726480106525027	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA1081.s__UBA1081.sp017465825	Group	C	0.115514173630612	0.32920296929902	74	7	0.726724390927193	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__CAG.272.g__UMGS911.s__UMGS911.sp900546695	Age	Age	-0.0752571007764129	0.213866087914456	74	22	0.725978721085989	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp000431275	Age	Age	-0.0406259569255403	0.114711764238576	74	4	0.724285945174443	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__P3.g__Onthomorpha.s__Onthomorpha.sp004551865	Group	D	-0.109593035745937	0.312253203961735	74	5	0.726661304541857	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.127.s__CAG.127.sp017625815	Age	Age	-0.0460923962397678	0.131015492039256	74	7	0.726038564827919	0.944586496000297
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Acetatifactor.s__Acetatifactor.sp910577035	Group	C	-0.0826021137324335	0.233607477314826	74	2	0.72470620372732	0.944586496000297
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.sp900768045	Group	C	0.178430020634081	0.50898245346105	74	17	0.726969565852051	0.944751757591631
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.sp000436795	Age	Age	-0.0743071537039662	0.212092080946878	74	66	0.727125670289601	0.944783918987978
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Porphyromonadaceae.g__Porphyromonas.s__Porphyromonas.sp900539765	Group	D	0.12372928820579	0.353154309170476	74	7	0.727124566349308	0.944783918987978
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus.s__Ruminococcus.sp016290875	Age	Age	-0.0455090051143439	0.12993819187245	74	8	0.72721344078081	0.944812621534677
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Merdisoma.s__Merdisoma.merdipullorum	Group	D	0.154300424145325	0.440796205883277	74	31	0.727352741264063	0.944908261815547
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Muribaculum.s__Muribaculum.gordoncarteri	Group	D	0.181312483943733	0.518123339561068	74	34	0.727433864337519	0.94492831303009
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Ventrimonas.s__Ventrimonas.sp003480315	Age	Age	-0.0439695664239595	0.125680240803277	74	74	0.727499707701665	0.944928514247265
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__SIG293.s__SIG293.sp015057625	Age	Age	0.0329933920410417	0.0943476345013146	74	3	0.72761359014825	0.944991106381598
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruthenibacterium.s__Ruthenibacterium.merdigallinarum	Group	D	-0.124948997522297	0.357464822769795	74	9	0.727731794958257	0.94505930039492
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp902769805	Group	C	0.0957793036304189	0.274111350068638	74	3	0.727824894298467	0.945094882152324
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__CAG.485.s__CAG.485.sp900549375	Group	D	-0.15672916296831	0.448843487136378	74	56	0.727999078452663	0.945235738202144
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__CAG.103.s__CAG.103.sp900317855	Group	C	-0.270677090026462	0.776423955879075	74	63	0.728420825154437	0.945356691613729
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Ventricola.s__Ventricola.gallistercoris	Age	Age	-0.0790276943197772	0.226606331634407	74	27	0.728327978330996	0.945356691613729
d__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Pasteurellaceae.g__Haemophilus_D.s__Haemophilus_D.parainfluenzae_N	Group	D	-0.178725679802086	0.512619224861021	74	16	0.728397123350197	0.945356691613729
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Egerieicola.s__Egerieicola.sp016298065	Age	Age	-0.0305384612605044	0.0875531737646233	74	3	0.728287165534781	0.945356691613729
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Agathobacter.s__Agathobacter.sp017481285	Group	C	0.109438122670476	0.313904091697068	74	5	0.728409371979222	0.945356691613729
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA7067.s__UBA7067.sp002493755	Group	D	0.185429321917122	0.533015791884551	74	51	0.728968939023585	0.94541558280991
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.xiaochunlingii	Group	C	0.188347641522274	0.540547595403637	74	43	0.728556608542922	0.94541558280991
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__CAG.590.s__CAG.590.sp902793335	Group	C	-0.139837677778528	0.401998413747604	74	62	0.728991980850019	0.94541558280991
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Paludibacteraceae.g__UBA1181.s__UBA1181.sp900769555	Group	D	0.125101079932225	0.359370319157712	74	10	0.728800866612802	0.94541558280991
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__QALW01.g__QALW01.s__QALW01.sp003150515	Group	C	0.24174801738017	0.69482284183057	74	32	0.728938689151416	0.94541558280991
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium.s__Clostridium.disporicum	Age	Age	0.0560723354562573	0.161007414812274	74	9	0.728690622862987	0.94541558280991
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.infantis_H	Age	Age	0.0657145299190273	0.188900649452137	74	17	0.728975155991926	0.94541558280991
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Solibaculum.s__Solibaculum.sp904397895	Group	C	0.12283307634908	0.352609181415076	74	6	0.728619302616261	0.94541558280991
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900545165	Age	Age	-0.119628778868108	0.34410027901027	74	24	0.729141208161156	0.945523869052396
d__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus.s__Streptococcus.koreensis	Age	Age	0.08046738213898	0.23152376410342	74	31	0.729216833420606	0.945536699905843
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Bacteroides.s__Bacteroides.faecalis	Group	C	-0.109910290426386	0.317448401872685	74	74	0.730208094745752	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__UBA2821.s__UBA2821.sp902786515	Group	D	0.146212265258676	0.421089801207925	74	54	0.729465225692571	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Monoglobales.f__Monoglobaceae.g__UMGS1494.s__UMGS1494.sp900552305	Age	Age	-0.0655249999340293	0.189240637036416	74	47	0.730191740550262	0.945644356133464
d__Bacteria.p__Actinobacteriota.c__Actinomycetia.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.felsineum	Group	C	-0.205814960023818	0.593104869208318	74	36	0.729622829539801	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__14.2.s__14.2.sp000403845	Age	Age	-0.0575231619594758	0.165915145147122	74	62	0.729855065148616	0.945644356133464
d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__UBA660.g__Onthousia.s__Onthousia.sp014846175	Group	D	0.153983796844085	0.443894543936842	74	17	0.729712603235584	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Christensenellales.f__CAG.74.g__Excrementavichristensenella.s__Excrementavichristensenella.intestinipullorum	Age	Age	0.10110527663744	0.291818905224507	74	32	0.730031971051288	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Scatomorpha.s__Scatomorpha.pullistercoris	Age	Age	0.0817649118419545	0.236168542598609	74	40	0.730220195198507	0.945644356133464
d__Bacteria.p__Firmicutes.c__Bacilli.o__RF39.f__UBA660.g__UMGS2016.s__UMGS2016.sp900557185	Age	Age	-0.0551161240798357	0.158971244141607	74	11	0.729853048545947	0.945644356133464
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Prevotella.s__Prevotella.sp902769805	Group	D	0.0856705514561375	0.247278380512969	74	3	0.73004091336708	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__RGIG6375.s__RGIG6375.sp016290695	Age	Age	0.0253355302021454	0.0731416907167843	74	0	0.730088900455435	0.945644356133464
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900544095	Age	Age	-0.0958098764712204	0.276065725979452	74	14	0.729591547149051	0.945644356133464
d__Bacteria.p__Desulfobacterota_I.c__Desulfovibrionia.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Mailhella.s__Mailhella.sp900555975	Group	C	-0.113239066069588	0.326724271968083	74	5	0.729939757407859	0.945644356133464
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Chitinophagales.f__Chitinophagaceae.g__Sediminibacterium.s__Sediminibacterium.sp902168225	Age	Age	0.0498616132226345	0.143894169960258	74	7	0.729994530088774	0.945644356133464
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Ruminococcus_E.s__Ruminococcus_E.sp905235295	Age	Age	0.0738762208917533	0.214036772325204	74	28	0.731011597922961	0.945673527486591
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Phocaeicola.s__Phocaeicola.sp900544075	Group	D	-0.172209464282935	0.49765178486246	74	58	0.730347493493047	0.945673527486591
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__UBA4293.s__UBA4293.sp900316585	Age	Age	0.0510022929763222	0.14769751995354	74	12	0.730892473337972	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__W0P33.017.s__W0P33.017.sp017623885	Group	C	-0.0994954512146617	0.287996098142455	74	6	0.730773358432575	0.945673527486591
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp018382295	Group	D	-0.204336481155947	0.591886471385142	74	38	0.730957331861593	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Anaerobutyricum.s__Anaerobutyricum.faecale	Age	Age	-0.0667450278877207	0.193430644715718	74	65	0.731084539839647	0.945673527486591
d__Bacteria.p__Actinobacteriota.c__Coriobacteriia.o__Coriobacteriales.f__Coriobacteriaceae.g__Collinsella.s__Collinsella.sp900547855	Group	C	-0.298693254415634	0.86398420390665	74	35	0.73059292448364	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Ruminococcaceae.g__Ruminococcus_D.s__Ruminococcus_D.sp902776945	Age	Age	-0.054032919617718	0.156415530714502	74	14	0.730796015595852	0.945673527486591
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Muribaculaceae.g__Paramuribaculum.s__Paramuribaculum.sp900759835	Group	D	-0.0959054237870494	0.277197647041844	74	7	0.730393885606988	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__TANB77.f__CAG.508.g__Scatovivens.s__Scatovivens.faecipullorum	Group	D	-0.123184813093511	0.356312803315708	74	6	0.730589273753594	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus_A.s__Peptoniphilus_A.lacrimalis	Age	Age	0.0589268081439043	0.170669283843039	74	9	0.730927550005086	0.945673527486591
d__Bacteria.p__Actinobacteriota.c__Actinomycetia.o__Actinomycetales.f__Micrococcaceae.g__Rothia.s__Rothia.mucilaginosa_B	Group	C	0.15935421526744	0.461839897556425	74	11	0.731097344398914	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA1213.s__UBA1213.sp902763365	Age	Age	0.0299157647040252	0.0866830776681632	74	3	0.731041631186549	0.945673527486591
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__Eubacterium_R.s__Eubacterium_R.sp900548085	Age	Age	-0.0579099235227901	0.167887509475344	74	9	0.731179102253785	0.945694244373377
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Paralachnospira.s__Paralachnospira.sp910587905	Age	Age	0.0250449204479363	0.0727446511409835	74	1	0.731663827024784	0.94577372034493
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Acutalibacteraceae.g__UBA1417.s__UBA1417.sp004555625	Group	C	0.178521050351796	0.517901644298617	74	46	0.731352920884029	0.94577372034493
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lachnospira.s__Lachnospira.sp900547255	Age	Age	-0.043781006755127	0.12711917295725	74	72	0.731571166547084	0.94577372034493
d__Bacteria.p__Verrucomicrobiota.c__Verrucomicrobiae.o__Verrucomicrobiales.f__Akkermansiaceae.g__Akkermansia.s__Akkermansia.sp900545155	Group	C	0.221459394715025	0.64333589449921	74	24	0.731700780932828	0.94577372034493
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Oscillospirales.f__Oscillospiraceae.g__Onthomonas.s__Onthomonas.sp000421005	Group	C	0.118128097226622	0.342968352020687	74	7	0.731556634184879	0.94577372034493
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Rikenellaceae.g__Alistipes.s__Alistipes.sp003979135	Group	C	0.156353669549882	0.454062886156415	74	19	0.731620210394504	0.94577372034493
d__Bacteria.p__Firmicutes_A.c__Clostridia.o__Lachnospirales.f__Lachnospiraceae.g__Lacrimispora.s__Lacrimispora.sp900155545	Age	Age	0.0323968552495225	0.0940259455527296	74	2	0.731464005298409	0.94577372034493
d__Bacteria.p__Bacteroidota.c__Bacteroidia.o__Bacteroidales.f__Bacteroidaceae.g__Alloprevotella.s__Alloprevotella.sp004562975	Age	Age	0.0509546739360731	0.148307159949173	74	9	0.732195546912807	0.945903272774201
d__Bacteria.p__Actinobacteriota.c__Actinomycetia.o__Actinomycetales.f__Bifidobacteriaceae.g__Bifidobacterium.s__Bifidobacterium.scaligerum	Group	C	-0.183804554258612	0.5349383871371	74	30	0.73217742010961	0.945903272774201
